ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
4581	cosine	24.0	10.0	12.0	366.67517816329865	48.91050311104949	92.0	62.0	540.877919961	274.724767679	266.153152281	1.96879926236	1.10812788675	0.224708584132122	0.06198051021301793	4.090713674059184
4582	cosine	24.0	18.0	4.0	68.66127500448336	39.945611891374746	64.0	76.0	169.784395796	15.8442566259	153.94013917	10.7158322289	1.89646768879	0.620234648179918	1.0874445301987881e-05	0.0007177133899312002
4583	cosine	24.0	18.0	10.0	11.873189681106178	1.660530284715506	86.0	74.0	17.4729545019	9.86753247374	7.60542202821	1.7707521661	1.14120396481	0.23530843047337205	0.053598029058716634	3.5374699178752977
4585	cosine	24.0	12.0	0.0	4.754944625099799	0.0641371352640789	60.0	48.0	5.06253552021	4.74157110792	0.320964412293	1.06769157416	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300165
4586	cosine	24.0	20.0	14.0	708.6830731588201	115.84045447904737	92.0	56.0	1079.4229324	519.524127485	559.898804911	2.07771473025	1.16944886929	0.517473878067269	0.00019807608264072802	0.013073021454288049
4587	cosine	24.0	20.0	14.0	4.751223070608875	0.03271117305948397	68.0	48.0	4.88069872555	4.74157110792	0.139127617626	1.02934209241	1.0	0.30902706711788686	0.0171892527429588	1.1344906810352808
4588	cosine	24.0	8.0	22.0	36.83213661699032	9.36376187504448	56.0	92.0	74.2110416054	26.3546008838	47.8564407216	2.81586664631	1.26612901855	0.4146963515309288	0.002262634016117762	0.14933384506377229
4589	cosine	24.0	18.0	16.0	348.6071148725723	54.06552590418084	92.0	62.0	482.910499141	252.512705403	230.397793738	1.91242059828	1.22915452609	0.33648360967347263	0.010623344634627566	0.7011407458854193
4590	cosine	24.0	16.0	14.0	78.40922852623716	11.718915424488014	66.0	58.0	94.6077291067	45.746454546	48.8612745607	2.06808877422	1.20274467268	0.3616851819772791	0.0066412775630506635	0.4383243191613438
4591	cosine	24.0	10.0	2.0	259.58713458190124	36.10588605860284	84.0	76.0	314.22549467	185.9255441	128.29995057	1.69006091224	1.20608903803	0.40594828179293574	0.002725251760047467	0.17986661616313282
4592	cosine	24.0	20.0	18.0	1983.8413603024171	169.37413728166723	58.0	48.0	2384.84238085	1783.50706394	601.335316911	1.33716452773	1.1136178981	0.3469225214884106	0.008773600268086433	0.5790576176937046
4593	cosine	24.0	18.0	20.0	942.035138045509	274.928221357074	62.0	94.0	1472.62522693	358.584059687	1114.04116725	4.10677827737	1.47557713292	0.6569383917546499	3.4393112873427318e-06	0.0002269945449646203
4594	cosine	24.0	4.0	2.0	31.49042643480848	5.767841605971117	66.0	88.0	39.9447084458	19.4031654341	20.5415430117	2.05866968364	1.2682031124	0.20260610044699526	0.0827141103030547	5.4591312800016105
4595	cosine	24.0	6.0	8.0	32.517351415811504	3.0608790761327658	54.0	56.0	43.9384131868	28.3584265717	15.5799866151	1.54939531203	1.07924772077	0.31311851887262904	0.016031910355278088	1.0581060834483538
4596	cosine	24.0	0.0	2.0	92.20281565133537	14.809523384595387	64.0	74.0	115.192117909	64.767517126	50.4246007829	1.77854768903	1.3269111543	0.27628104606408443	0.02928387041000692	1.9327354470604567
4597	cosine	24.0	4.0	2.0	8949.209026890021	633.7158655759879	56.0	74.0	10443.6147722	7787.11556307	2656.49920915	1.34114033465	1.08444078807	0.2218300301804028	0.06442509203032896	4.252056074001712
4598	cosine	24.0	20.0	14.0	537.0694248334112	144.0517258733931	92.0	62.0	961.895527164	367.672404198	594.223122966	2.61617547627	1.38397028969	0.5321539880833617	0.00013466915543836825	0.008888164258932305
4599	cosine	24.0	22.0	16.0	488.1932742433114	79.76379953331474	92.0	62.0	646.468056755	345.106522701	301.361534054	1.87324206942	1.27252947442	0.48534660173499106	0.0004457694404340876	0.02942078306864978
4600	cosine	24.0	0.0	14.0	32.98026937267941	8.505585033735338	56.0	84.0	56.671313461	24.0444402271	32.6268732339	2.3569404372	1.37957587609	0.36904389253903247	0.0057605967251087116	0.38019938385717494
4601	cosine	24.0	20.0	22.0	731.7857353388063	49.71898944562074	90.0	80.0	858.12839315	639.263568877	218.864824273	1.34237024434	1.07106085211	0.28416379725505503	0.02586405082154416	1.7070273542219145
4602	cosine	24.0	22.0	18.0	128.1093694022229	14.053752422790971	56.0	58.0	155.90904603	97.0627391179	58.8463069122	1.6062708249	1.14140198301	0.33091813754658483	0.011741909652740369	0.7749660370808643
4603	cosine	24.0	0.0	18.0	44.139133485488514	13.101024193973604	52.0	86.0	82.7715903543	26.970277873	55.8013124814	3.06899286482	1.40506429393	0.23207607869383093	0.05605319139859437	3.6995106323072284
4604	cosine	24.0	18.0	20.0	318.5947148465124	44.20219508211017	56.0	92.0	387.367163911	206.162660688	181.204503223	1.878939487	1.20462917712	0.3512500866571044	0.008093684367593505	0.5341831682611713
4606	cosine	24.0	4.0	6.0	4.748129194739467	0.031451479497059766	76.0	48.0	4.89896519157	4.74157110792	0.157394083645	1.03319450032	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173
4607	cosine	24.0	14.0	22.0	4542.060630554169	1015.5726468560009	86.0	94.0	6179.15741962	2519.46592148	3659.69149814	2.452566382	1.46671367144	0.7647885845521071	8.215627152020763e-08	5.422313920333703e-06
4608	cosine	24.0	2.0	10.0	11.730096679129517	4.161738735183846	76.0	62.0	24.7868148839	6.63923816803	18.1475767158	3.73338239367	1.54540956036	0.5488783448473143	8.576533216751751e-05	0.005660511923056156
4609	cosine	24.0	12.0	10.0	458.7160508653532	49.30132904069219	64.0	56.0	550.888480293	334.837072264	216.05140803	1.64524339127	1.12724477016	0.39856740394215506	0.0031802051153493978	0.20989353761306026
4610	cosine	24.0	22.0	12.0	204.1057469252158	31.740362821262003	94.0	82.0	291.08712597	145.155216722	145.931909248	2.00535077239	1.18106476964	0.678955088244289	1.6747341836558056e-06	0.00011053245612128316
4611	cosine	24.0	6.0	4.0	390.5210962525962	42.84558358532021	90.0	76.0	459.48961908	307.719338386	151.770280694	1.49321008387	1.17422914841	0.4236309372982628	0.0018647196863375262	0.12307149929827674
4612	cosine	24.0	2.0	22.0	118.17947858769162	14.927210166570761	74.0	64.0	150.032486344	89.493241701	60.5392446428	1.67646722246	1.21578080721	0.45593165617529463	0.0009002267306869742	0.059414964225340296
4613	cosine	24.0	22.0	0.0	20419.38132496839	1170.3755267420509	90.0	66.0	22756.9545505	18129.8638746	4627.09067592	1.2552192729	1.07315782589	0.3068648750828905	0.0178291950626009	1.1767268741316594
4614	cosine	24.0	18.0	12.0	162.8695784724865	32.90760970952117	92.0	84.0	238.061410781	96.4885805327	141.572830248	2.46724959022	1.18858920947	0.5568101775342205	6.894272655984205e-05	0.0045502199529495755
4615	cosine	24.0	18.0	2.0	121.3643127546667	27.844933586070926	76.0	56.0	181.493430689	68.4406185001	113.052812189	2.65183796796	1.46554490274	0.5735914384140803	4.3038958022825875e-05	0.0028405712295065076
4616	cosine	24.0	10.0	18.0	1610.0327748396182	735.675959846842	56.0	92.0	3549.91064149	418.635159595	3131.2754819	8.47972407508	2.03930688496	0.7083153082764745	6.19997998315922e-07	4.091986788885085e-05
4617	cosine	24.0	2.0	4.0	28.910041710383798	4.4132297534817235	74.0	82.0	39.6555853801	20.0913051498	19.5642802303	1.97376850754	1.22335894933	0.31311851887262904	0.016031910355278088	1.0581060834483538
4618	cosine	24.0	2.0	18.0	3783.7250169002696	557.1306329238263	50.0	64.0	5019.28597701	2994.06088679	2025.22509022	1.6764141301	1.29985821055	0.7256588266535011	3.3845940398617953e-07	2.2338320663087848e-05
4619	cosine	24.0	22.0	0.0	1004.6229835369022	151.01470193884947	94.0	52.0	1472.62522693	812.452775946	660.172450987	1.81256716763	1.18656445872	0.43836592642168065	0.0013452089331977713	0.0887837895910529
4620	cosine	24.0	12.0	20.0	66.83765499356804	16.19302228215722	56.0	92.0	118.323889131	36.4310540429	81.892835088	3.24788541642	1.19908984801	0.44407332798680527	0.0011823697179425112	0.07803640138420574
4621	cosine	24.0	20.0	2.0	29.81777967630137	5.663591536934355	66.0	92.0	40.2588808779	13.4974987273	26.7613821506	2.98269195585	1.18398578227	0.23206348263538362	0.05606292947658623	3.7001533454546913
4622	cosine	24.0	22.0	20.0	28.84333198691172	7.34323681150905	80.0	92.0	45.3310811881	14.8977651595	30.4333160286	3.0428108312	1.1502053333	0.5194083666004787	0.00018835979999821058	0.012431746799881899
4623	cosine	24.0	4.0	22.0	4.788001637233457	0.11840482404124018	56.0	92.0	5.33636436241	4.74225724358	0.594107118831	1.12527939509	1.00265749707	0.3413125578741561	0.009729191976092375	0.6421266704220968
4624	cosine	24.0	20.0	22.0	4.746019582166056	0.016895814538579582	92.0	48.0	4.82347445268	4.74157110792	0.0819033447609	1.01727346124	1.0	0.3010593033271852	0.019648824087706417	1.2968223897886235
4625	cosine	24.0	16.0	22.0	6.030084979037781	0.7077656538701245	64.0	54.0	9.0898085314	5.4763109548	3.6134975766	1.6598415624	1.02641253282	0.2794419828171161	0.027869928627522758	1.8394152894165021
4626	cosine	24.0	4.0	22.0	428.5908289592915	72.61574534385997	80.0	92.0	579.114822396	258.346364595	320.768457801	2.24162172092	1.17836121459	0.4514133829948516	0.0009994933486162745	0.06596656100867411
4627	cosine	24.0	0.0	2.0	5.398790632346516	0.4307798350165562	94.0	58.0	6.87210446538	4.86306488453	2.00903958085	1.41312210068	1.07564735611	0.5194083666004787	0.00018835979999821058	0.012431746799881899
4628	cosine	24.0	0.0	22.0	240.07329628942534	45.60848476297284	60.0	92.0	322.656548943	156.109152798	166.547396144	2.06686503103	1.37066628049	0.1731361222001596	0.11795090932869162	7.784760015693647
4629	cosine	24.0	8.0	18.0	3267.0723545496826	355.3020271947673	84.0	92.0	3867.96022493	2448.43159747	1419.52862746	1.57977058821	1.17153878066	0.4604246764630638	0.0008105751831603372	0.053497962088582256
4630	cosine	24.0	8.0	14.0	95.49168553611135	28.90881453563229	80.0	76.0	143.82003727	34.3068798712	109.513157399	4.19216314075	1.35615000282	0.31503733728909844	0.015512560718579184	1.0238290074262262
4631	cosine	24.0	4.0	10.0	3619.8342193416793	257.3907151046022	62.0	82.0	4111.97502818	3132.27369923	979.701328949	1.31277641197	1.08646735102	0.2836216007012473	0.026088062184941387	1.7218121042061316
4632	cosine	24.0	18.0	10.0	331.00428585078396	55.6020473590859	92.0	52.0	499.279301741	252.745420262	246.533881479	1.97542373358	1.17994989591	0.26057195278564604	0.03722162304887712	2.45662712122589
4633	cosine	24.0	20.0	14.0	244.7836325338043	40.345572990122356	92.0	50.0	327.572726696	193.707011881	133.865714815	1.69107314967	1.37826615651	0.2458918427695533	0.04615084821555857	3.045955982226866
4634	cosine	24.0	22.0	16.0	50.24462031263482	4.754337539669673	68.0	60.0	61.1969043311	41.0504930115	20.1464113196	1.49077148267	1.10962132661	0.3897480286659777	0.0038127055583381552	0.25163856685031827
4635	cosine	24.0	22.0	18.0	629.4594629305757	114.26158438566762	92.0	90.0	1006.99575471	479.335023549	527.660731159	2.10081822783	1.22009749211	0.5046459860483739	0.0002753362728219906	0.018172194006251377
4636	cosine	24.0	2.0	4.0	4.757824057001451	0.05491291466683958	50.0	48.0	5.0025617815	4.74157110792	0.260990673581	1.05504307911	1.0	0.3629592201928999	0.006480769781338467	0.4277308055683388
4637	cosine	24.0	2.0	8.0	1751.5939868325738	133.90809299319008	92.0	80.0	2210.27450915	1552.42118506	657.853324082	1.42375956371	1.08385369854	0.4265167106155982	0.0017504949338750207	0.11553266563575137
4638	cosine	24.0	12.0	22.0	65.3461955964948	19.54543136286558	60.0	94.0	101.262044795	24.6552465931	76.6067982021	4.10711952983	1.37426502676	0.4073730529465734	0.002644516177854241	0.1745380677383799
4639	cosine	24.0	14.0	22.0	220.75357813175046	37.74428490582106	84.0	56.0	302.950420562	164.735147963	138.215272599	1.83901507546	1.33426057749	0.47063912895514287	0.000636489991170109	0.042008339417227196
4640	cosine	24.0	18.0	20.0	5.134600320436848	0.9954552792419012	88.0	48.0	9.81311062381	4.74157110792	5.07153951589	2.06959052189	1.01333565297	0.4621711666540847	0.0007780017420614037	0.05134811497605264
4641	cosine	24.0	12.0	22.0	134.35926376946034	32.128600310574335	84.0	94.0	209.621848537	76.9653591382	132.656489398	2.72358696021	1.30227996953	0.6422548132040572	5.49074625691864e-06	0.00036238925295663027
4642	cosine	24.0	14.0	20.0	155.80727595874137	32.61187640678203	82.0	94.0	220.624372275	98.8269263362	121.797445938	2.23243179216	1.3395426566	0.6716150332362426	2.133990632934125e-06	0.00014084338177365225
4643	cosine	24.0	12.0	4.0	993.7422138432229	98.62839521070754	84.0	76.0	1209.24633027	807.1992628	402.04706747	1.49807660388	1.11707746532	0.37504055588612945	0.005121247717925717	0.3380023493830973
4644	cosine	24.0	8.0	6.0	27.89761749604558	2.334704374165434	56.0	58.0	35.1538044774	23.7975117362	11.3562927412	1.47720504845	1.08362594011	0.3720584753663004	0.005430836150817805	0.3584351859539751
4645	cosine	24.0	6.0	14.0	7.071959993370878	1.4223989213664707	54.0	92.0	11.5201271709	5.91779004837	5.60233712256	1.94669413358	1.17756377211	0.33090248035317943	0.011745195424871588	0.7751828980415247
4646	cosine	24.0	20.0	18.0	199.52707421370965	23.414417295416925	74.0	90.0	245.537835323	134.072569813	111.46526551	1.83138009262	1.17125778126	0.3512500866571044	0.008093684367593505	0.5341831682611713
4647	cosine	24.0	8.0	6.0	34.183129460113086	6.022028403232093	56.0	50.0	51.2462297226	19.4871318329	31.7590978897	2.62974716659	1.16822697916	0.19523860588528633	0.09067556890797257	5.984587547926189
4648	cosine	24.0	6.0	10.0	5.048425910392864	0.4840447078628237	90.0	92.0	6.49100128573	4.74465699735	1.74634428838	1.36806544485	1.12485951052	0.3370166864022913	0.010521242945149252	0.6944020343798507
4649	cosine	24.0	18.0	20.0	24.938936931333483	6.9813486004788095	52.0	92.0	42.1020074343	12.0960592906	30.0059481437	3.48063831556	1.17667687589	0.17715192586642242	0.11260606365924808	7.432000201510373
4650	cosine	24.0	0.0	22.0	108.00817179898202	21.50791062819322	72.0	94.0	149.914289754	58.8388302617	91.0754594919	2.54788018536	1.31271127954	0.23207607869383093	0.05605319139859437	3.6995106323072284
4651	cosine	24.0	22.0	20.0	4.754366210037197	0.061363154073292805	94.0	48.0	5.04865355871	4.74157110792	0.307082450791	1.06476386071	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173
4652	cosine	24.0	20.0	8.0	340.95227229119547	42.304423696535686	92.0	58.0	451.863859542	253.635997173	198.227862369	1.78154467259	1.13818508407	0.539494043091408	0.00011064459200311445	0.007302543072205554
4653	cosine	24.0	12.0	14.0	1380.775447046056	155.15780615330044	84.0	58.0	1585.5647477	1073.58170121	511.983046489	1.47689248607	1.20596521116	0.28364854062579337	0.02607689362942387	1.7210749795419755
4654	cosine	24.0	22.0	8.0	149.40987729085154	12.865686687326937	72.0	58.0	185.742457169	124.738085136	61.0043720332	1.48905971233	1.11921489457	0.26375218935831496	0.03548639977917875	2.3421023854257976
4655	cosine	24.0	8.0	10.0	39.23167535639612	13.306891882586548	68.0	92.0	67.1241967806	10.5499897786	56.574207002	6.36248927146	1.35444224032	0.2541785623789577	0.040919829260890266	2.7007087312187577
4656	cosine	24.0	20.0	2.0	93.004705977394	15.925710434854663	92.0	56.0	126.985133254	54.4632010083	72.5219322454	2.33157675096	1.30667161555	0.26473451003726783	0.034964025382031784	2.307625675214098
4657	cosine	24.0	6.0	12.0	153.84012072634903	25.13496613326784	54.0	72.0	209.968244783	114.28648866	95.6817561224	1.83720969332	1.27986505573	0.38097538462867714	0.004551476929324292	0.30039747733540323
4658	cosine	24.0	10.0	2.0	40.30510121594868	5.703271274865945	60.0	48.0	52.91834289	31.2423459782	21.6759969117	1.69380183315	1.25185163289	0.3720584753663004	0.005430836150817805	0.3584351859539751
4659	cosine	24.0	12.0	14.0	1088.300511956805	96.3781433004795	52.0	90.0	1267.72596856	881.883861227	385.842107333	1.43752031792	1.14086002453	0.23207607869383093	0.05605319139859437	3.6995106323072284
4660	cosine	24.0	10.0	8.0	26.83202527215136	2.152349871711207	58.0	54.0	33.7527006428	23.933317143	9.8193834998	1.41028092517	1.10493097506	0.3057510243109201	0.018166718113862217	1.1990033955149062
4661	cosine	24.0	8.0	4.0	627.9486246882783	63.39362323423728	80.0	94.0	720.082539035	502.871476546	217.211062489	1.43194150518	1.18593966121	0.40003299793852704	0.0030847701270604547	0.20359482838599002
4662	cosine	24.0	22.0	20.0	4.836916163046087	0.209939707834838	74.0	92.0	5.81343517288	4.74358788301	1.06984728987	1.22553546308	1.01198577204	0.5120408720387698	0.00022792703318670894	0.01504318419032279
4663	cosine	24.0	16.0	20.0	342.4284209141959	68.28970180622969	62.0	94.0	470.686045946	181.58012834	289.105917606	2.59216716195	1.20179743685	0.16913593696825446	0.12345096069325179	8.147763405754619
4664	cosine	24.0	4.0	22.0	202.17543175446806	36.02384566748827	58.0	90.0	272.995171064	120.954082803	152.04108826	2.25701493274	1.31234787435	0.2899321728178315	0.023578911023083498	1.556208127523511
4665	cosine	24.0	20.0	22.0	140.99428055749416	16.832997542525746	68.0	56.0	180.659989197	104.937847447	75.7221417492	1.72159038508	1.11899021376	0.3867934644897182	0.004048549572026775	0.26720427175376715
4666	cosine	24.0	0.0	2.0	98.4703100357125	15.936046912816158	56.0	76.0	127.176160793	57.0778106926	70.0983501	2.22811911055	1.20492754078	0.2541785623789577	0.040919829260890266	2.7007087312187577
4667	cosine	24.0	12.0	8.0	137.5295978760185	33.76329202306834	76.0	68.0	256.259647082	93.492033536	162.767613546	2.74097842768	1.29458509127	0.2490992899495197	0.04406574993045694	2.908339495410158
4668	cosine	24.0	2.0	14.0	9687.041854888723	587.270981158717	50.0	56.0	10986.3564783	8800.05641259	2186.30006568	1.24844159664	1.07369727828	0.28416379725505503	0.02586405082154416	1.7070273542219145
4669	cosine	24.0	18.0	20.0	2576.1014048738416	514.9590531391033	88.0	94.0	3414.61646247	1683.81160611	1730.80485636	2.02790885279	1.4200037519	0.6396448946492532	5.9607486046017145e-06	0.00039340940790371314
4670	cosine	24.0	2.0	14.0	349.23711053584543	36.83679394654403	48.0	62.0	431.955108992	282.137166547	149.817942445	1.53101101241	1.16163773664	0.43836592642168065	0.0013452089331977713	0.0887837895910529
4671	cosine	24.0	10.0	8.0	194.764854523815	15.781893176874915	86.0	78.0	225.502517859	158.045921112	67.4565967469	1.42681643583	1.10222104695	0.2983835297492112	0.020539183818460795	1.3555861320184124
4672	cosine	24.0	22.0	8.0	10.22454496382646	1.8567866782370817	94.0	54.0	16.9142624449	7.69164351846	9.22261892641	2.19904398901	1.19862408197	0.24177284024512205	0.04894394450731348	3.2303003374826895
